CowMtotal,YieldMean,DurationMean,AMFsum,F60.120Sum,PMF60sSum,PMF30sSum,MaxSum,TurnMax,Lag,Quartile
36,15.35440277777778,252.16666666666663,138.76728520955223,173.77999999999994,182.304,185.215,190.89000000000004,129.79,2,2
20,20.966375,253.65,102.97343336423404,136.731,139.945,141.57500000000002,145.17,137.96999999999997,2,3
25,20.01688,274.08,112.94854531378458,141.2325,150.645,152.436,155.91,127.08,2,3
30,20.20585,286.9,129.9038882534089,173.289,180.2255,181.955,186.24,147.05000000000004,2,3
32,20.424690625000004,271.6875,150.13722250592554,196.8189,203.787,206.66,211.56,167.07,2,3
36,19.511222222222223,257.0833333333333,172.86479191631454,226.4215,239.0525,242.173,247.95,179.19,2,3
20,9.777525,214.8,55.48794570075169,69.46236842105263,76.8315,79.42500000000001,81.89999999999999,58.74,3,0
25,9.15444,261.0,56.350463343233976,63.0285,75.98700000000001,77.88000000000001,80.75999999999999,51.66,3,0
30,8.182883333333333,210.8,72.36718259736809,87.62550000000002,98.77700000000002,102.17,107.13,56.19000000000001,3,0
32,9.59090625,237.28125,82.03472093217809,101.192,110.467,113.922,117.27,62.79,3,0
36,8.882076388888889,224.16666666666663,90.19911115367344,108.7905,121.2455,123.91100000000002,126.59999999999998,62.63999999999999,3,0
20,12.907175,269.1,59.75723737749076,70.77149999999999,79.1775,80.56499999999998,82.5,64.2,3,1
25,12.998,246.12,83.34308298940313,104.74150000000002,111.4655,113.632,116.82,73.14,3,1
30,13.185716666666666,261.9,93.4952254065609,113.3565,125.6445,127.89100000000002,131.58,84.57,3,1
32,12.94096875,259.125,100.12123049667169,121.558,133.4745,136.161,139.89,86.22,3,1
36,12.750680555555554,240.8333333333333,118.49769048012983,150.10950000000005,160.00800000000004,162.606,167.51999999999998,87.93,3,1
20,15.513962499999996,257.55,75.47353473886163,96.228,101.16,103.29600000000002,106.65,85.86,3,2
25,15.12428,250.44,93.41115385963997,117.43,122.085,123.781,127.56,87.0,3,2
30,15.460708333333333,243.7,120.25217233892324,150.58100000000002,158.9391666666667,161.81,165.86999999999998,117.18,3,2
32,15.35965625,246.65625,124.75548674203228,160.26999999999998,167.8775,170.046,174.51,108.36,3,2
36,15.43540277777778,260.25,134.3609858143697,170.12099999999998,180.427,183.225,187.71,106.65,3,2
20,19.84925,274.2,88.83241220668316,114.237,121.726,123.18,126.12,104.40000000000002,3,3
25,20.90022,270.24,118.56380355753994,144.138,154.2695,156.014,159.6,119.91,3,3
30,20.31583333333333,274.6,138.22823527354657,178.25600000000003,187.5483,189.616,194.19000000000003,153.78,3,3
32,20.48375,272.15625,149.52083494313794,194.403,199.732,201.922,207.0,130.92000000000002,3,3
36,19.032486111111115,268.4166666666667,157.844171157464,200.2655,212.348,214.849,220.2,127.65,3,3
20,9.968125,236.7,52.51108849788309,62.07750000000001,70.272,71.682,73.59,65.61,1,0
25,8.715340000000001,225.24,58.883714211644985,70.61171052631579,82.64842857142857,84.675,87.60000000000001,72.93,1,0
30,9.389691666666668,248.5,71.31057002097977,84.3225,96.1455,98.853,102.84,83.60999999999999,1,0
32,9.34828125,231.09375,82.30844559073422,99.8165,109.922,112.773,115.5,95.61,1,0
36,9.89847222222222,246.0,93.4500206229361,108.5975,126.6095,130.73399999999998,134.31,108.69000000000004,1,0
20,13.035825,252.75,63.72022006698382,77.69400000000002,84.666,86.18999999999998,88.53,80.76,1,1
25,12.76594,259.2,76.12462511593566,91.1155,97.6765,99.227,101.34,94.20000000000002,1,1
30,13.228199999999996,263.9,93.07695964541143,115.2745,123.4905,125.739,129.32,119.4,1,1
32,12.925046875,248.0625,104.7387523651166,133.566,142.2555,144.526,148.26,128.28,1,1
36,12.848361111111112,264.8333333333333,110.14866724158198,130.047,144.94199999999998,147.69000000000003,151.56,130.47,1,1
20,15.480875,262.65,73.98841333881805,93.1785,98.5755,100.227,102.48,95.94,1,2
25,15.18439,231.6,102.43563136946852,131.9225,138.9195,141.265,144.77999999999997,135.45000000000002,1,2
30,15.232166666666666,250.1,113.48637811580512,143.546,148.97949999999994,151.718,155.9,143.54999999999998,1,2
32,15.708835937500002,245.8125,126.45823849266678,163.94100000000003,172.6155,174.984,179.73,159.69,1,2
36,15.538249999999998,241.91666666666663,145.91792889015278,186.748,193.29266666666663,196.09,201.24,185.35000000000005,1,2
20,19.812125,268.8,91.55481044784511,118.09749999999998,127.665,129.578,132.51,116.49,1,3
25,20.42857,259.2,121.58652998789044,157.72924999999998,162.29975000000002,164.2615,169.29,159.09,1,3
30,20.97205,279.2,139.92231890206705,184.2615,195.6955,198.046,202.62000000000003,186.41,1,3
32,20.27690625,269.90625,148.30429790994975,187.798,199.689,201.851,206.82,190.29,1,3
36,20.07519444444444,274.0,162.10310618749702,213.5745,223.8375,226.743,230.97000000000003,212.9,1,3
20,9.3571,233.1,49.37921296397703,58.089,67.0005,68.346,70.32,62.16,2,0
25,9.71134,242.28,65.38368865015347,78.00900000000001,88.52650000000001,90.738,93.48,74.49,2,0
30,9.402216666666666,247.6,70.9769138892561,83.19250000000002,96.05900000000004,98.97499999999998,102.9,73.56,2,0
32,9.716718749999998,239.8125,81.15956637328718,93.87615789473683,111.405,114.324,117.6,87.09,2,0
36,10.038847222222222,268.0833333333333,87.14271726270873,103.6635,117.608,120.81499999999998,124.59,88.32,2,0
20,12.8783,252.6,64.32089766856204,79.15900000000002,84.90700000000001,86.216,88.49999999999999,76.47000000000001,2,1
25,12.865599999999995,252.96,79.94791888681024,100.2225,106.4325,108.639,111.81000000000002,89.42999999999999,2,1
30,12.97155,269.2,92.38450389942112,111.455,124.23649999999998,126.547,129.69,96.0,2,1
32,13.00990625,255.09375,102.39608020110316,121.5165,131.68885714285713,133.368,136.62,105.3,2,1
36,12.77773611111111,254.41666666666663,112.75062400974493,137.76600000000002,145.84350000000003,148.08899999999997,152.32999999999998,111.42,2,1
20,15.23065,260.1,73.03188755994519,92.7795,98.529,100.176,103.07999999999998,85.98000000000002,2,2
25,15.44494,273.72,89.37605678531462,108.3345,119.1,120.588,123.6,108.96,2,2
30,15.580916666666669,243.6,121.70811205234688,159.34650000000002,168.92949999999996,171.986,176.84999999999997,136.53000000000006,2,2
32,15.489,273.1875,112.26683105570704,135.52800000000002,147.1965,149.397,153.18,129.96,2,2
36,15.283944444444447,256.25,132.617689392807,165.97699999999998,174.2636666666667,176.472,180.81,141.84000000000003,2,2
20,19.3271,257.7,92.10240510376998,118.4785,121.916,123.241,126.66,113.82,2,3
25,20.4324,255.72,122.97512465598778,159.2655,168.3035,171.25000000000003,175.5,147.87,2,3
30,20.007516666666668,265.7,140.35081071866162,179.349,186.159,188.673,193.59,161.28000000000003,2,3
32,20.00178125,271.40625,146.50144312404234,189.942,201.5825,204.154,208.68,152.01000000000002,2,3
36,20.277013888888888,268.8333333333333,166.19310248461107,206.44450000000003,222.153,224.386,230.25,177.26999999999998,2,3
20,9.47415,246.15,49.34511528683517,55.179,66.1215,67.476,69.36,53.49,3,0
25,10.04112,260.04,60.87930733758728,70.69800000000001,79.936,81.975,84.45,66.02999999999999,3,0
30,9.636433333333333,252.1,74.15716798625819,80.81,100.6485,104.03100000000002,107.49000000000002,60.48,3,0
32,9.7703828125,229.6875,84.37153794534302,99.4695,109.553,112.596,115.68,68.13,3,0
36,9.746875,251.0,87.81702371412631,104.8045,119.68250000000002,121.98900000000002,126.0,62.97,3,0
20,13.010649999999998,262.95,62.28152405900751,73.872,82.5255,84.051,86.04000000000002,71.88,3,1
25,12.8881,257.52,77.36103894823421,91.296,101.54100000000004,102.903,105.18,82.46999999999998,3,1
30,12.941283333333336,265.9,90.69995647833431,110.782,119.88385714285714,121.95600000000002,125.46,91.23,3,1
32,12.88121875,252.9375,103.19158160472104,122.7445,136.096,138.051,141.0,81.99000000000001,3,1
36,12.799763888888886,263.3333333333333,110.2490821329975,134.9415,150.73250000000002,153.56199999999998,157.65,79.92,3,1
20,15.588037499999997,256.8,76.1533351018689,94.427,99.2735,100.601,103.14,82.86,3,2
25,15.27152,259.32,91.22445952067956,118.244,121.7025,123.573,127.23,101.43,3,2
30,15.515316666666662,268.0,108.3955584278928,138.66150000000002,144.50549999999998,146.613,150.72000000000006,92.55,3,2
32,15.1465625,253.96875,116.9574880361671,144.49599999999998,152.661,155.379,159.17999999999998,106.98,3,2
36,15.353555555555555,261.0,130.71100056873726,163.485,169.7145,171.816,177.21,99.54,3,2
20,19.844950000000004,261.45,94.9605263303766,125.592,127.2975,128.94599999999997,132.29999999999998,115.04999999999998,3,3
25,20.703664000000003,249.84,129.01476436426867,166.29440000000002,172.17099999999996,174.296,178.77,133.07999999999998,3,3
30,19.8155,265.0,139.71066587382882,178.94349999999997,184.95749999999995,187.403,192.69,134.31,3,3
32,20.219828125,290.4375,138.06984413715546,171.2005,181.27,183.499,188.94,129.09,3,3
36,19.37945277777778,260.5,166.62587327778238,216.67800000000005,225.4073,228.05499999999995,233.22,132.26999999999998,3,3
20,9.1889625,245.25,47.22341838536417,56.77649999999999,64.3515,66.19500000000002,67.8,57.45,1,0
25,9.29392,245.28,58.7961552569388,68.352,79.182,81.354,84.36,72.60000000000001,1,0
30,8.668366666666666,211.9,75.91779312793385,91.5245,103.553,106.998,110.34,90.48,1,0
32,9.864484375,244.3125,83.02611042362244,96.582,115.262,118.399,121.89,96.51,1,0
36,9.147638888888888,240.41666666666663,86.43619279273176,103.0106842105263,116.079,118.938,122.16,100.8,1,0
20,12.911599999999998,244.2,67.64589431277138,81.597,89.058,90.616,92.51999999999998,85.59,1,1
25,12.89734,254.64,80.38303007163884,98.8605,106.512,108.207,111.12,95.46,1,1
30,12.896450000000003,254.9,94.90633768081386,113.2245,127.512,129.51900000000003,133.29000000000002,117.75,1,1
32,12.749890625,231.46875,109.91203330564149,136.5075,146.54850000000002,149.136,153.42000000000002,131.33999999999995,1,1
36,12.8251875,252.16666666666663,114.59225482594654,138.82100000000003,153.846,157.11299999999997,161.28,132.51000000000002,1,1
20,15.584825,248.7,77.2163291242101,97.5295,102.6525,104.148,106.89,100.11,1,2
25,15.22957,262.2,89.521886536383,115.1825,120.41,122.19,125.04,116.82,1,2
30,15.457666666666666,272.6,107.18988276563162,134.22799999999998,141.9515,144.31199999999998,148.55999999999997,132.03,1,2
32,15.578203125,249.46875,126.7670681032049,165.539,172.214,174.93900000000002,179.49,163.62,1,2
36,15.3555,261.9166666666667,132.47017330860274,165.5985,173.20450000000002,175.67799999999997,180.54,163.73999999999998,1,2
20,20.788400000000003,270.0,95.9990099790342,121.474,127.253,128.665,131.37,124.23000000000002,1,3
25,21.15304,266.04,123.02748450997451,159.0655,166.06749999999997,168.09699999999998,172.56,161.7,1,3
30,19.375083333333336,256.1,142.7685582666746,179.22849999999997,194.781,198.418,203.31,186.99,1,3
32,20.425578125,263.53125,152.22884708255333,194.635,200.092,203.036,208.74,188.04,1,3
36,20.23563888888889,278.0833333333333,161.53502503225528,205.5535,214.617,217.407,223.26,203.55,1,3
20,8.713575000000002,235.8,46.58376406002605,52.2465,62.44778571428572,63.93000000000001,66.11999999999999,53.04,2,0
25,9.72922,244.08,61.2170566486456,71.748,82.425,84.534,86.69999999999999,70.64999999999999,2,0
30,9.139583333333333,243.2,71.62690900828609,83.16000000000001,97.491,99.584,102.78,71.07000000000002,2,0
32,9.411375,236.15625,79.50677036828938,88.5945,107.4875,110.768,114.33,87.27000000000001,2,0
36,8.97098611111111,237.3333333333333,82.49797709685286,98.68436842105264,108.16936363636364,111.438,115.8,85.44,2,0
20,12.890350000000002,250.35,63.562019080301,78.858,84.5945,86.02600000000001,88.71000000000002,82.21999999999998,2,1
25,13.01724,262.56,80.3963717430357,93.207,106.2165,108.166,110.7,89.45000000000002,2,1
30,13.08755,257.7,94.68283306105134,115.567,124.567,127.086,130.23000000000002,107.51999999999998,2,1
32,12.966015625,255.46875,102.10245757716282,122.0885,130.55450000000002,132.981,136.86,109.98,2,1
36,12.872805555555551,262.9166666666667,110.83247773205396,134.0825,145.46349999999998,147.75799999999998,151.62,115.71000000000002,2,1
20,15.2839125,256.2,74.46297596761544,94.7385,99.3965,100.926,106.29,91.98,2,2
25,15.441400000000002,263.28,91.83037750043434,116.60200000000002,121.878,123.348,126.72,106.35,2,2
30,15.385516666666666,244.9,116.20819392909095,146.79999999999998,151.38700000000003,153.446,158.01,128.10000000000002,2,2
32,15.52371875,234.1875,131.18107374388654,169.8085,175.411,177.66,182.7,148.62,2,2
36,15.267881944444444,246.0,140.85512214130148,182.4365,192.6125,196.034,201.51,139.07999999999998,2,2
20,20.2655,274.35,91.78195825899546,119.367,124.305,126.072,129.03,112.86,2,3
25,21.65658,265.08,125.78909284827728,163.34550000000002,168.934,170.965,174.26999999999998,161.45999999999998,2,3
30,20.460249999999995,266.4,141.63729623972637,186.07,197.64400000000003,199.993,205.2,175.97999999999996,2,3
32,19.858578125,261.09375,149.09839441192003,191.9405,200.35,202.226,207.27,167.88,2,3
36,19.69227777777778,263.0,167.22086033536357,217.4015,225.19,228.07800000000003,233.64,184.29,2,3
20,9.55295,230.85,52.63746679453529,64.029,70.3125,71.778,73.92,57.96,3,0
25,9.85156,237.12,65.26026001335926,79.8585,89.56200000000001,91.818,94.56,62.97,3,0
30,9.209133333333334,221.2,77.76899536700869,93.9115,106.92278571428572,109.27800000000002,112.14,67.86,3,0
32,8.662375,223.875,78.41154705243287,98.28300000000002,106.9365,110.466,113.16,55.89,3,0
36,9.745124999999998,237.8333333333333,91.8151098955826,108.7455,124.63650000000004,127.59,131.46,75.24000000000001,3,0
20,12.75125,256.05,63.12092301579875,74.984,82.34349999999999,84.017,86.6,63.99,3,1
25,12.73786,261.6,76.07446102983829,94.0035,100.773,102.942,105.18,80.66999999999999,3,1
30,12.846733333333331,260.7,92.90703125202704,108.18050000000002,124.5025,126.794,129.96,82.74000000000001,3,1
32,12.7501875,260.0625,99.8826252129084,120.837,130.6185,133.263,137.34,72.54,3,1
36,12.737027777777776,251.8333333333333,115.25643897963576,138.05950000000004,151.95050000000003,154.56400000000002,158.25,95.40000000000002,3,1
20,15.36045,261.75,72.08316316364113,90.102,95.46,96.87,99.32999999999998,81.60000000000001,3,2
25,15.322539999999998,247.56,96.42822411404414,120.978,126.939,129.204,132.72,90.57,3,2
30,15.223816666666666,243.6,117.5803040269528,153.223,161.03799999999998,163.98900000000003,168.60000000000002,99.9,3,2
32,15.463234375,265.125,119.89377274439708,149.8755,163.544,166.131,170.46,111.84,3,2
36,15.5980625,256.8333333333333,135.8485360316238,174.24399999999997,181.11399999999995,183.552,188.97,109.98,3,2
20,19.95095,249.6,99.76617306026806,128.515,136.8945,138.166,141.3,111.3,3,3
25,20.88784,267.12,120.28652041177132,155.4565,162.72699999999998,164.44400000000002,168.24,126.6,3,3
30,20.5631,265.9,146.40013586177946,188.5535,196.323,198.061,202.77,125.4,3,3
32,19.531,269.25,143.84698674123877,185.645,192.4065,194.729,199.53,136.01999999999998,3,3
36,19.872312500000003,272.0,163.9608468932457,206.78625,222.18325,224.59750000000005,230.43000000000004,137.43,3,3
20,9.962775,253.5,48.94110711696529,53.745000000000005,65.5095,66.477,67.62,56.70000000000001,1,0
25,9.76354,227.64,66.09706077504346,80.816,92.927,96.065,98.88,86.61,1,0
30,9.089616666666668,242.4,71.89840932385266,83.6635,97.2975,99.72,103.44,84.09,1,0
32,9.49975,241.21875,81.00014931134147,95.07,110.68636363636364,114.009,118.8,90.3,1,0
36,9.45795833333333,246.25,87.68880946662304,100.57,119.256,122.754,126.75,99.99,1,0
20,13.096475000000002,239.1,67.68676326433706,85.146,89.45400000000002,91.164,93.59999999999998,86.01,1,1
25,12.85834,266.16,74.87579272913912,88.97899999999998,99.2085,100.896,103.59,89.87999999999998,1,1
30,13.048250000000005,248.8,100.45193714046816,126.5625,136.91500000000002,139.509,142.89,118.66,1,1
32,12.76921875,250.03125,104.87482193083764,129.2635,139.39499999999998,141.444,145.04000000000002,128.31,1,1
36,12.964805555555555,261.8333333333333,111.7908390791142,135.7575,145.79400000000004,148.065,152.42999999999998,136.26,1,1
20,15.569400000000002,242.7,80.4557000416894,101.04099999999998,105.687,107.073,110.18,103.26,1,2
25,15.62902,251.04,96.48710318447692,117.25950000000002,124.00616666666669,125.679,129.27,118.41,1,2
30,15.216100000000004,259.7,110.99401592330824,138.37650000000002,148.26050000000004,150.83500000000004,155.39999999999998,138.67999999999998,1,2
32,15.345703125,252.84375,120.73888595114346,149.82799999999995,159.6435,162.12399999999997,166.02,148.81,1,2
36,15.212416666666664,249.25,138.86249441419542,174.494,185.667,188.82,194.01,168.77999999999997,1,2
20,20.02085,257.4,96.77688869727146,124.33650000000002,128.7115,130.193,133.47000000000003,127.77,1,3
25,20.22108,273.48,112.47112709280808,153.2235,157.59300000000002,159.813,163.53,153.36,1,3
30,19.786900000000003,268.8,136.87509264728308,185.3865,189.793,192.67999999999995,197.79,181.37000000000003,1,3
32,19.87109375,267.9375,147.9174418458777,192.8255,197.904,199.985,205.02,186.09,1,3
36,20.521041666666665,257.6666666666667,176.13391595927527,224.99350000000004,233.286,236.163,242.46,222.69,1,3
20,9.514025,246.3,49.46394817005862,62.035500000000006,69.7515,71.68500000000002,73.74,57.69,2,0
25,8.98028,237.84,58.46279117115415,67.32000000000001,78.102,79.812,82.5,63.78,2,0
30,9.624383333333332,243.9,74.11606827469092,89.856,101.95128571428572,104.712,107.55,79.74000000000002,2,0
32,9.1788125,216.46875,84.94720647486264,100.3015,119.4685,125.583,129.63,93.24,2,0
36,9.213333333333331,260.9166666666667,78.7574794996648,87.19213157894737,110.17136363636364,113.20300000000002,117.6,76.28999999999999,2,0
20,12.887800000000002,263.7,60.91407215923398,71.141,79.59750000000001,80.958,83.03999999999999,73.92,2,1
25,13.0308,260.28,78.6222911952095,94.725,101.7435,103.26,106.2,90.54000000000002,2,1
30,13.110416666666667,260.9,93.80361704771045,114.7465,122.52,124.728,127.8,99.09,2,1
32,13.072609375,245.625,105.93028747989584,130.31099999999998,139.764,141.687,144.93,118.89,2,1
36,13.000916666666669,248.16666666666663,119.0548682403208,144.18699999999998,158.6785,161.273,164.67000000000002,119.77,2,1
20,15.39235,253.8,74.92419931605782,92.94800000000002,97.301,98.728,101.25,94.38,2,2
25,15.478159999999995,241.92,100.24399631576622,129.78150000000002,134.63549999999998,137.133,140.82,121.86,2,2
